Category	Term	loglift	logprob	Relevance	year
topico59	austrian	4.7903	-5.553	-1.41568	2006
topico59	stem_field	4.7885	-5.5287	-1.40182	2006
topico59	estrogen	4.7837	-5.7497	-1.53634	2006
topico59	testosterone	4.773	-5.2249	-1.22574	2006
topico59	receptor	4.7728	-5.695	-1.50788	2006
topico59	science_technology_engineering_mathematic	4.7696	-5.5933	-1.44814	2006
topico59	middle_eastern	4.7629	-5.7028	-1.51652	2006
topico59	eye	4.7621	-4.5525	-0.82666	2006
topico59	valley	4.7588	-5.5791	-1.44394	2006
topico59	injection	4.7571	-5.3836	-1.32732	2006
topico59	sex_differenc	4.7537	-4.9965	-1.09642	2006
topico59	gender_socialization	4.7449	-5.7692	-1.56356	2006
topico59	same_gender	4.7377	-4.582	-0.85412	2006
topico59	milieu	4.7313	-5.6348	-1.48836	2006
topico59	summarize	4.726	-4.8641	-1.02806	2006
topico59	critical_mass	4.7259	-6.0264	-1.72548	2006
topico59	thread	4.7141	-5.6067	-1.47838	2006
topico59	life_science	4.7129	-6.1031	-1.7767	2006
topico59	abnormality	4.7079	-6.0955	-1.77414	2006
topico59	chat	4.7075	-5.6679	-1.51774	2006
topico59	selective	4.7064	-4.7304	-0.95568	2006
topico59	second_section	4.6994	-6.1223	-1.79362	2006
topico59	neuron	4.6977	-6.3193	-1.9125	2006
topico59	children_literature	4.6965	-6.1826	-1.83096	2006
topico59	insult	4.6905	-5.8259	-1.61934	2006
topico59	hormonal	4.6788	-5.4964	-1.42632	2006
topico59	opposite_gender	4.6627	-5.1173	-1.2053	2006
topico59	event	4.3831	-3.3791	-0.27422	2006
topico59	peripheral	4.6072	-5.1998	-1.277	2006
topico59	mediation	4.5205	-4.7539	-1.04414	2006
topico59	lose	4.419	-4.3091	-0.81786	2006
topico59	attain	4.4254	-4.8353	-1.13102	2006
topico59	inequity	4.3907	-4.7839	-1.11406	2006
topico59	attainment	4.3569	-4.7302	-1.09536	2006
topico59	male_dominat	4.4154	-5.0073	-1.23822	2006
topico59	signal	4.3452	-4.8713	-1.1847	2006
topico59	track	4.2238	-4.879	-1.23788	2006
topico59	socialization	3.933	-4.5764	-1.17264	2006
topico59	ca	4.5208	-5.4458	-1.45916	2006
topico59	career_development	4.4371	-5.4202	-1.47728	2006
topico59	anchor	4.5834	-5.5159	-1.47618	2006
topico59	mediator	4.0156	-5.4484	-1.6628	2006
topico59	review	2.3152	-5.3199	-2.26586	2006
topico59	area	1.8364	-5.3669	-2.48558	2006
topico60	therapist	4.3583	-4.0026	-0.65824	2006
topico60	client	4.3574	-3.5802	-0.40516	2006
topico60	therapy	4.3562	-3.8806	-0.58588	2006
topico60	psychotherapy	4.3432	-4.8851	-1.19378	2006
topico60	therapeutic	4.3336	-4.7643	-1.12514	2006
topico60	service	4.3312	-3.109	-0.13292	2006
topico60	expectancy	4.3238	-4.9257	-1.2259	2006
topico60	veteran	4.3168	-5.4915	-1.56818	2006
topico60	substance_abuse	4.3053	-4.7732	-1.1418	2006
topico60	counsel	4.2911	-4.8319	-1.1827	2006
topico60	service_provider	4.2902	-5.4218	-1.537	2006
topico60	clinician	4.2752	-4.862	-1.20712	2006
topico60	counseling	4.2667	-4.678	-1.10012	2006
topico60	psychologist	4.2665	-5.1553	-1.38658	2006
topico60	autism	4.2656	-6.1183	-1.96474	2006
topico60	provider	4.262	-4.6566	-1.08916	2006
topico60	supervision	4.2583	-5.2929	-1.47242	2006
topico60	mental_health_service	4.2564	-6.093	-1.95324	2006
topico60	treatment	4.2503	-3.1842	-0.2104	2006
topico60	humour	4.2319	-6.1409	-1.99178	2006
topico60	counselling	4.2169	-6.4085	-2.15834	2006
topico60	childhood_maltreatment	4.2141	-6.5498	-2.24424	2006
topico60	substance_abuse_treatment	4.2127	-6.5061	-2.21858	2006
topico60	psychology	4.2048	-4.5934	-1.07412	2006
topico60	earthquake	4.1858	-6.7314	-2.36452	2006
topico60	clinical_practice	4.1843	-5.795	-1.80328	2006
topico60	autistic	4.1832	-6.7461	-2.37438	2006
topico60	receipt	4.1826	-6.1677	-2.02758	2006
topico60	treatment_program	4.1772	-6.5054	-2.23236	2006
topico60	staff	4.1685	-4.5575	-1.0671	2006
topico60	training	4.1664	-4.0649	-0.77238	2006
topico60	guideline	4.1602	-5.0858	-1.3874	2006
topico60	recommendation	4.1232	-4.5069	-1.05486	2006
topico60	protocol	4.1256	-5.3225	-1.54326	2006
topico60	best_practice	4.1451	-6.0837	-1.99218	2006
topico60	helpful	4.024	-5.4482	-1.65932	2006
topico60	health_service	4.088	-5.8402	-1.86892	2006
topico60	clinical	3.6999	-4.5399	-1.24398	2006
topico60	intervention	2.9415	-4.4421	-1.48866	2006
topico60	psychological	3.3132	-5.1889	-1.78806	2006
topico60	receive	2.7646	-4.8556	-1.80752	2006
topico60	treat	3.0556	-5.1156	-1.84712	2006
topico60	need	1.9446	-4.8179	-2.1129	2006
topico60	provide	1.8334	-4.863	-2.18444	2006
topico60	include	1.4756	-4.9047	-2.35258	2006
topico60	review	2.4291	-5.206	-2.15196	2006
topico60	describe	1.8204	-5.1555	-2.36514	2006
topico60	address	1.8878	-5.1974	-2.36332	2006
topico61	symptom	4.1449	-4.0033	-0.74402	2006
topico61	depression	4.1433	-3.7966	-0.62064	2006
topico61	depressive_symptom	4.1307	-4.2475	-0.89622	2006
topico61	ptsd	4.1279	-4.977	-1.33504	2006
topico61	disorder	4.1239	-4.1215	-0.82334	2006
topico61	psychopathology	4.1169	-5.3357	-1.55466	2006
topico61	symptomatology	4.1016	-5.6472	-1.74768	2006
topico61	outpatient	4.0979	-5.6045	-1.72354	2006
topico61	personality_disorder	4.0769	-6.0603	-2.00542	2006
topico61	qol	4.074	-6.0825	-2.0199	2006
topico61	depressive	4.074	-6.0933	-2.02638	2006
topico61	fatigue	4.0727	-5.9946	-1.96768	2006
topico61	inpatient	4.0705	-6.1309	-2.05034	2006
topico61	hrqol	4.0643	-6.2174	-2.10472	2006
topico61	comorbidity	4.062	-5.8241	-1.86966	2006
topico61	mental_disorder	4.0619	-6.1176	-2.0458	2006
topico61	bpd	4.0589	-6.2684	-2.13748	2006
topico61	chronic	4.0588	-5.4695	-1.65818	2006
topico61	traumatic_event	4.0568	-6.2608	-2.13376	2006
topico61	psychiatric_disorder	4.0528	-6.3242	-2.1734	2006
topico61	posttraumatic_stress	4.0365	-6.451	-2.256	2006
topico61	depressed	4.0268	-6.4734	-2.27332	2006
topico61	posttraumatic_stress_disorder_ptsd	4.0178	-6.5533	-2.32486	2006
topico61	bipolar_disorder	4.0102	-6.683	-2.40572	2006
topico61	physical_activity	4.0091	-5.0864	-1.4482	2006
topico61	differences_prevalence	4.0061	-6.5613	-2.33434	2006
topico61	comorbiditie	4.0023	-6.7414	-2.44392	2006
topico61	diagnostic_criteria	4.0003	-6.6913	-2.41466	2006
topico61	plasma	3.9895	-6.8222	-2.49752	2006
topico61	had	3.9867	-6.8499	-2.51526	2006
topico61	diagnosis	3.9745	-4.6053	-1.17338	2006
topico61	quality_life	3.9804	-5.3802	-1.63596	2006
topico61	trauma	3.9695	-4.7452	-1.25932	2006
topico61	follow_up	3.9644	-4.9388	-1.37752	2006
topico61	month	3.9199	-4.5281	-1.1489	2006
topico61	general_population	3.9595	-5.5742	-1.76072	2006
topico61	severity	3.9139	-5.0757	-1.47986	2006
topico61	duration	3.9104	-5.0373	-1.45822	2006
topico61	severe	3.8694	-5.0148	-1.46112	2006
topico61	baseline	3.8745	-5.1949	-1.56714	2006
topico61	onset	3.9154	-5.4661	-1.7135	2006
topico61	diagnostic	3.9274	-5.6499	-1.81898	2006
topico61	prevalence	3.7294	-4.8006	-1.3886	2006
topico61	anxiety	3.6395	-4.5309	-1.26274	2006
topico61	syndrome	3.9144	-5.6915	-1.84914	2006
topico61	conclusion	2.9107	-4.7028	-1.6574	2006
topico61	impairment	3.6717	-5.6279	-1.90806	2006
topico61	gender_difference	2.2025	-4.0224	-1.53244	2006
topico61	patient	2.3529	-5.0195	-2.07054	2006
topico61	assess	1.9739	-5.0682	-2.25136	2006
topico61	men_woman	1.6434	-5.0313	-2.36142	2006
topico61	clinical	2.8454	-5.3944	-2.09848	2006
topico61	result	1.7653	-5.3467	-2.5019	2006
topico61	background	2.3106	-5.4855	-2.36706	2006
topico61	high	1.4793	-5.4252	-2.6634	2006
topico61	level	1.2681	-5.4297	-2.75058	2006
topico62	drug	4.8068	-3.5136	-0.18544	2006
topico62	condom	4.7963	-4.7042	-0.904	2006
topico62	afghanistan	4.7853	-4.9026	-1.02744	2006
topico62	reproductive_health	4.7788	-4.5758	-0.83396	2006
topico62	youth	4.7698	-2.7258	0.27244	2006
topico62	drug_use	4.765	-3.9906	-0.48836	2006
topico62	initiation	4.7603	-4.4292	-0.7534	2006
topico62	sex_education	4.7598	-5.3513	-1.30686	2006
topico62	sexuality_education	4.7522	-5.4483	-1.3681	2006
topico62	young_people	4.7447	-3.5749	-0.24706	2006
topico62	sexual_health	4.7379	-4.6218	-0.87792	2006
topico62	cocaine	4.7379	-5.4048	-1.34772	2006
topico62	risk_behavior	4.7311	-4.7698	-0.96944	2006
topico62	drug_treatment	4.7294	-5.6522	-1.49956	2006
topico62	chicago	4.7243	-5.6484	-1.49932	2006
topico62	hiv_prevention	4.7168	-4.7698	-0.97516	2006
topico62	health_promotion	4.7127	-5.4725	-1.39842	2006
topico62	slovenia	4.7052	-5.862	-1.63512	2006
topico62	heroin	4.7028	-5.7472	-1.5672	2006
topico62	contraception	4.7	-5.5624	-1.45744	2006
topico62	unprotected_sex	4.6952	-5.6199	-1.49386	2006
topico62	drug_abuse	4.6839	-5.6148	-1.49532	2006
topico62	depletion	4.6626	-6.1714	-1.8378	2006
topico62	womana	4.6526	-5.6949	-1.5559	2006
topico62	new_york_city	4.6468	-5.248	-1.29008	2006
topico62	marijuana	4.6463	-6.0229	-1.75522	2006
topico62	sexually_transmitted_infection	4.6393	-6.0179	-1.75502	2006
topico62	substance	4.6379	-4.9757	-1.13026	2006
topico62	womena_experience	4.6355	-6.0279	-1.76254	2006
topico62	sexual_risk	4.6352	-5.0655	-1.18522	2006
topico62	expert	4.6038	-4.2583	-0.71346	2006
topico62	marijuana_use	4.6246	-5.556	-1.48376	2006
topico62	sexual_activity	4.5839	-5.1854	-1.27768	2006
topico62	initiate	4.4805	-4.3345	-0.8085	2006
topico62	infection	4.5174	-5.1889	-1.30638	2006
topico62	sexual_relationship	4.5641	-5.4015	-1.41526	2006
topico62	alcohol_drug	4.5723	-5.478	-1.45788	2006
topico62	risk	3.4079	-3.9345	-0.99754	2006
topico62	hiv_risk	4.5265	-5.4479	-1.45814	2006
topico62	use	3.6735	-4.6438	-1.31688	2006
topico62	health_risk	4.5793	-5.533	-1.48808	2006
topico62	abstinence	4.4249	-5.4229	-1.48378	2006
topico62	user	3.2528	-5.0811	-1.74754	2006
topico62	have	2.3097	-5.3138	-2.2644	2006
topico62	need	1.444	-5.3186	-2.61356	2006
topico62	engage	1.8846	-5.4052	-2.48928	2006
topico63	disclosure	5.1089	-3.6839	-0.16678	2006
topico63	terrorism	5.0917	-4.441	-0.62792	2006
topico63	disclose	5.0841	-4.2625	-0.52386	2006
topico63	personality	5.0834	-3.1336	0.1532	2006
topico63	personality_trait	5.067	-3.9103	-0.31938	2006
topico63	psychopathy	5.0583	-5.0529	-1.00842	2006
topico63	radio	5.0532	-4.7633	-0.8367	2006
topico63	botswana	5.0415	-5.0272	-0.99972	2006
topico63	trait	5.0296	-3.1304	0.1336	2006
topico63	disney	5.0062	-5.5358	-1.319	2006
topico63	antisocial_behavior	5.0021	-5.3486	-1.20832	2006
topico63	implicit_explicit	5.0011	-5.4097	-1.24538	2006
topico63	explicit_implicit	4.9723	-5.6445	-1.39778	2006
topico63	agreeableness	4.9512	-5.3641	-1.23798	2006
topico63	emotional_stability	4.9418	-5.8195	-1.51498	2006
topico63	ready	4.9342	-5.4839	-1.31666	2006
topico63	current_investigat	4.9332	-5.5543	-1.3593	2006
topico63	permissive	4.9329	-5.961	-1.60344	2006
topico63	coherence	4.9247	-5.118	-1.10092	2006
topico63	sanitation	4.9229	-5.9997	-1.63066	2006
topico63	implicit	4.9165	-4.0484	-0.46244	2006
topico63	bed	4.9158	-6.0132	-1.6416	2006
topico63	dish	4.914	-6.0625	-1.6719	2006
topico63	perception_gender	4.9121	-5.5379	-1.3579	2006
topico63	personal_information	4.8993	-6.0939	-1.69662	2006
topico63	fsws	4.895	-6.2433	-1.78798	2006
topico63	override	4.8945	-5.9053	-1.58538	2006
topico63	openness	4.8905	-4.589	-0.7972	2006
topico63	expressiveness	4.8863	-5.8826	-1.57504	2006
topico63	personality_characteristic	4.8851	-5.7174	-1.4764	2006
topico63	extraversion	4.8747	-5.3637	-1.26834	2006
topico63	explicit	4.7707	-3.9773	-0.4781	2006
topico63	suggest	4.7653	-3.9439	-0.46022	2006
topico63	authoritative	4.8515	-5.5539	-1.39174	2006
topico63	big	4.6812	-4.2495	-0.67722	2006
topico63	possession	4.7896	-5.4261	-1.33982	2006
topico63	gender_disparity	4.7797	-5.5238	-1.4024	2006
topico63	argentine	4.817	-5.6808	-1.48168	2006
topico63	reputation	4.4788	-4.97	-1.19048	2006
topico63	high_quality	4.7385	-5.6296	-1.48236	2006
topico63	different_level	4.359	-5.6281	-1.63326	2006
topico63	factor	1.4306	-5.5457	-2.75518	2006
topico63	gender_difference	0.6228	-5.6022	-3.1122	2006
topico64	mexican	4.8123	-4.2586	-0.63024	2006
topico64	mexico	4.7983	-3.9392	-0.4442	2006
topico64	uganda	4.7837	-4.8413	-0.9913	2006
topico64	programming	4.7686	-4.4414	-0.7574	2006
topico64	program	4.759	-2.3536	0.49144	2006
topico64	panic	4.7306	-5.6069	-1.4719	2006
topico64	house	4.7277	-3.8376	-0.41148	2006
topico64	australia	4.7036	-3.5213	-0.23134	2006
topico64	australian	4.7026	-3.5741	-0.26342	2006
topico64	mixed_gender	4.6993	-4.7735	-0.98438	2006
topico64	gendered_organization	4.6835	-6.0718	-1.76968	2006
topico64	sorority	4.6685	-5.9582	-1.70752	2006
topico64	land_right	4.6628	-6.1074	-1.79932	2006
topico64	foreign_policy	4.6512	-6.1267	-1.81554	2006
topico64	peacebuilding	4.6451	-6.3282	-1.93888	2006
topico64	boston	4.6327	-5.8822	-1.67624	2006
topico64	lessons_learn	4.6282	-6.2394	-1.89236	2006
topico64	women_remain	4.6269	-5.9981	-1.7481	2006
topico64	accessibility	4.6242	-5.4148	-1.3992	2006
topico64	space_time	4.6191	-6.198	-1.87116	2006
topico64	west_africa	4.6181	-6.3121	-1.94002	2006
topico64	pathological_gambl	4.618	-6.382	-1.982	2006
topico64	child_welfare	4.6169	-5.8523	-1.66462	2006
topico64	west_african	4.6134	-6.35	-1.96464	2006
topico64	ugandan	4.6023	-6.3825	-1.98858	2006
topico64	infanticide	4.5961	-6.5544	-2.0942	2006
topico64	machinery	4.5934	-5.9554	-1.73588	2006
topico64	gender_len	4.5922	-6.3217	-1.95614	2006
topico64	child_health	4.5867	-6.4693	-2.0469	2006
topico64	peacebuild	4.5863	-6.5878	-2.11816	2006
topico64	founder	4.5862	-5.5964	-1.52336	2006
topico64	hondura	4.5862	-6.2305	-1.90382	2006
topico64	soccer	4.5781	-5.8072	-1.65308	2006
topico64	tier	4.5747	-6.1358	-1.8516	2006
topico64	survival	4.3652	-4.543	-0.97972	2006
topico64	inadequate	4.3801	-4.9954	-1.2452	2006
topico64	awareness_gender	4.5311	-6.02	-1.79956	2006
topico64	custom	4.3754	-5.6044	-1.61248	2006
topico64	reporter	4.5327	-6.0914	-1.84176	2006
topico64	news_coverage	4.5166	-6.0749	-1.8383	2006
topico64	official	3.8106	-4.924	-1.43016	2006
topico64	recover	4.1784	-5.6904	-1.74288	2006
topico64	marginalisation	4.2947	-5.8326	-1.78168	2006
topico64	gender_sensitive	3.9344	-5.685	-1.83724	2006
topico64	national	2.5513	-5.0673	-2.01986	2006
topico64	statistic	3.417	-5.534	-1.9536	2006
topico64	gender_equity	3.3128	-5.5178	-1.98556	2006
topico64	provision	3.0479	-5.4692	-2.06236	2006
topico64	marginalise	3.9201	-5.7929	-1.9077	2006
topico64	offer	1.9076	-5.201	-2.35756	2006
topico64	member	2.1607	-5.4189	-2.38706	2006
topico64	document	2.173	-5.5992	-2.49032	2006
topico64	continue	1.6958	-5.6594	-2.71732	2006
topico64	participate	1.9123	-5.7878	-2.70776	2006
topico65	mentor	4.2579	-4.2577	-0.85146	2006
topico65	trust	4.2472	-4.5096	-1.00688	2006
topico65	scientist	4.2469	-4.3926	-0.9368	2006
topico65	faculty	4.2468	-4.246	-0.84888	2006
topico65	university	4.2458	-3.4048	-0.34456	2006
topico65	professor	4.2448	-4.7157	-1.1315	2006
topico65	science	4.2413	-3.3799	-0.33142	2006
topico65	department	4.2353	-4.2657	-0.8653	2006
topico65	physics	4.2274	-5.3615	-1.52594	2006
topico65	academic	4.2262	-3.5524	-0.44096	2006
topico65	gender_bia	4.2172	-4.7307	-1.15154	2006
topico65	academia	4.2157	-5.1147	-1.38254	2006
topico65	mentoring	4.2011	-5.7943	-1.79614	2006
topico65	academic_career	4.1778	-6.0029	-1.93062	2006
topico65	retention	4.1644	-5.0715	-1.37714	2006
topico65	doctoral	4.143	-5.907	-1.887	2006
topico65	mentoring_relationship	4.1379	-6.4712	-2.22756	2006
topico65	prota_ga	4.1323	-6.4775	-2.23358	2006
topico65	departmental	4.1202	-6.5548	-2.2848	2006
topico65	phd	4.117	-6.0061	-1.95686	2006
topico65	female_academic	4.1164	-6.6077	-2.31806	2006
topico65	academic_motivation	4.1093	-6.6834	-2.36632	2006
topico65	principal	4.1066	-5.1313	-1.43614	2006
topico65	campus	4.1032	-5.1638	-1.457	2006
topico65	gender_bias	4.1004	-6.276	-2.12544	2006
topico65	male_respondent	4.0917	-6.6133	-2.3313	2006
topico65	academy	4.0895	-5.1329	-1.44394	2006
topico65	students_teacher	4.0865	-6.5536	-2.29756	2006
topico65	bias	4.0863	-3.5839	-0.51582	2006
topico65	female_faculty	4.0834	-6.8009	-2.44718	2006
topico65	discipline	4.0513	-4.1238	-0.85376	2006
topico65	scientific	4.0471	-4.6354	-1.1624	2006
topico65	administrator	4.0232	-5.5093	-1.6963	2006
topico65	women_studie	4.0476	-5.8955	-1.91826	2006
topico65	institution	3.5928	-4.0197	-0.9747	2006
topico65	tenure	3.9134	-5.6943	-1.85122	2006
topico65	collaboration	3.6466	-5.1804	-1.6496	2006
topico65	humanity	3.8201	-5.9356	-2.03332	2006
topico65	productivity	3.4302	-5.3522	-1.83924	2006
topico65	promotion	3.206	-5.31	-1.9036	2006
topico65	field	2.4826	-4.814	-1.89536	2006
topico65	major	2.6228	-5.0258	-1.96636	2006
topico65	researcher	2.5143	-5.175	-2.09928	2006
topico65	attitude	1.8585	-5.3165	-2.4465	2006
topico65	student	1.3791	-5.3464	-2.6562	2006
topico65	perception	1.4873	-5.4943	-2.70166	2006
topico66	widow	4.639	-4.5008	-0.84488	2006
topico66	south_african	4.6376	-4.3319	-0.7441	2006
topico66	south_africa	4.6338	-4.3107	-0.7329	2006
topico66	body	4.6244	-2.1842	0.53924	2006
topico66	widowhood	4.6089	-5.3471	-1.3647	2006
topico66	africa	4.6035	-4.1144	-0.62724	2006
topico66	corporeal	4.6004	-5.2818	-1.32892	2006
topico66	bodily	4.5675	-4.3604	-0.78924	2006
topico66	wartime	4.5523	-5.913	-1.72688	2006
topico66	african	4.5444	-4.2128	-0.70992	2006
topico66	media_representation	4.5419	-5.7865	-1.65514	2006
topico66	corporeality	4.5177	-6.08	-1.84092	2006
topico66	women_bodie	4.5174	-5.8843	-1.72362	2006
topico66	connectedness	4.5065	-5.5936	-1.55356	2006
topico66	print_media	4.5064	-6.1559	-1.89098	2006
topico66	embodiment	4.5047	-4.4682	-0.87904	2006
topico66	shakespeare	4.5043	-6.3446	-2.00504	2006
topico66	mother_child	4.4992	-5.9336	-1.76048	2006
topico66	sarah	4.4924	-6.284	-1.97344	2006
topico66	homoerotic	4.4766	-6.3709	-2.0319	2006
topico66	epistemic	4.4734	-5.8492	-1.72016	2006
topico66	teachers_perception	4.4701	-6.5229	-2.1257	2006
topico66	commonwealth	4.4679	-6.5256	-2.1282	2006
topico66	miller	4.4638	-6.4274	-2.07092	2006
topico66	second_world_war	4.4566	-6.4872	-2.10968	2006
topico66	clash	4.4565	-5.9508	-1.78788	2006
topico66	hate	4.4479	-6.4684	-2.10188	2006
topico66	victimisation	4.447	-5.7961	-1.69886	2006
topico66	become	4.4437	-5.4203	-1.4747	2006
topico66	informed	4.4379	-5.8472	-1.73316	2006
topico66	ontological	4.4351	-5.9934	-1.822	2006
topico66	continent	4.4323	-6.036	-1.84868	2006
topico66	legacy	4.334	-4.8156	-1.15576	2006
topico66	attach	4.3582	-5.1856	-1.36808	2006
topico66	dress	4.2784	-4.9343	-1.24922	2006
topico66	interpretive	4.3039	-5.3217	-1.47146	2006
topico66	national_identity	4.3534	-5.6351	-1.6397	2006
topico66	embody	4.0899	-4.5905	-1.11834	2006
topico66	testimony	4.2582	-5.2942	-1.47324	2006
topico66	read	3.538	-4.2127	-1.11242	2006
topico66	non_western	4.3495	-5.9203	-1.81238	2006
topico66	significance	3.0319	-5.3062	-1.97096	2006
topico66	act	2.368	-5.0337	-2.07302	2006
topico66	other	2.0881	-5.2324	-2.3042	2006
topico66	reading	3.0789	-5.5482	-2.09736	2006
topico66	be	1.7794	-5.3971	-2.5265	2006
topico66	norm	1.9887	-5.4818	-2.4936	2006
topico66	way	1.0149	-5.5666	-2.934	2006
topico66	argue	1.1666	-5.7389	-2.9767	2006
topico67	advertisement	4.4917	-3.8596	-0.51908	2006
topico67	advertising	4.4845	-4.2285	-0.7433	2006
topico67	message	4.4769	-3.701	-0.42984	2006
topico67	magazine	4.4725	-3.9533	-0.58298	2006
topico67	ad	4.4682	-4.3697	-0.83454	2006
topico67	twin	4.4512	-5.2423	-1.3649	2006
topico67	communication	4.449	-3.2981	-0.19926	2006
topico67	masculinity_femininity	4.439	-4.6328	-1.00408	2006
topico67	medium	4.4323	-3.2539	-0.17942	2006
topico67	news	4.4069	-4.6528	-1.02892	2006
topico67	self_control	4.4037	-5.6468	-1.6266	2006
topico67	commercial	4.3974	-4.2992	-0.82056	2006
topico67	advertise	4.3968	-5.9267	-1.7973	2006
topico67	newspaper	4.3964	-4.5543	-0.97402	2006
topico67	social_media	4.3771	-5.8803	-1.77734	2006
topico67	content	4.3636	-3.1856	-0.16592	2006
topico67	bsri	4.3624	-6.0028	-1.85672	2006
topico67	facebook	4.3499	-5.908	-1.80484	2006
topico67	brothel	4.3413	-6.1673	-1.96386	2006
topico67	advertiser	4.3347	-6.456	-2.13972	2006
topico67	donate	4.3339	-6.4166	-2.1164	2006
topico67	website	4.3312	-4.7264	-1.10336	2006
topico67	androgynous	4.3254	-5.5662	-1.60956	2006
topico67	communicate	4.3171	-4.7142	-1.10168	2006
topico67	appeal	4.3065	-4.388	-0.9102	2006
topico67	gender_schema	4.3022	-6.6282	-2.25604	2006
topico67	interpreter	4.2915	-6.7027	-2.30502	2006
topico67	public_relation	4.2822	-6.6733	-2.2911	2006
topico67	vacation	4.2804	-6.7456	-2.3352	2006
topico67	broadcast	4.2757	-5.9959	-1.88726	2006
topico67	portrayal	4.2715	-4.8323	-1.19078	2006
topico67	bem_sex_role_inventory	4.2612	-5.8952	-1.83264	2006
topico67	marketing	4.2235	-4.9547	-1.28342	2006
topico67	portray	4.1736	-4.3579	-0.9453	2006
topico67	audience	4.112	-4.5794	-1.10284	2006
topico67	stereotypical	4.1237	-5.139	-1.43392	2006
topico67	popularity	4.0909	-5.3263	-1.55942	2006
topico67	page	4.1695	-5.6739	-1.73654	2006
topico67	masculine_feminine	3.9907	-5.2302	-1.54184	2006
topico67	frame	3.4294	-4.2267	-1.16426	2006
topico67	depiction	3.8953	-5.3591	-1.65734	2006
topico67	feature	3.1355	-4.6097	-1.51162	2006
topico67	popular	3.0502	-5.1581	-1.87478	2006
topico67	depict	3.2079	-5.3324	-1.91628	2006
topico67	image	2.3343	-5.0992	-2.1258	2006
topico67	show	1.2632	-5.3406	-2.69908	2006
topico68	cell	4.3611	-5.3026	-1.43712	2006
