term	Category	Freq	Term	Total	loglift	logprob	prob
34709	topico34	25.65812	gay_mena	26.211666	5.023700237	-6.540599823	-1.914879799
14870	topico34	204.58508	nursing	209.00085	5.023600101	-4.46449995	-0.66925993
34639	topico34	25.404964	mena_health	25.959269	5.02339983	-6.550499916	-1.920940018
19825	topico34	30.15595	computer_anxiety	30.851227	5.022200108	-6.379099846	-1.818579865
32675	topico34	167.40944	entrepreneurial_intention	172.06578	5.01760006	-4.664999962	-0.791959953
34649	topico34	19.276516	culturally_responsive	19.830063	5.016699791	-6.826600075	-2.089280128
9207	topico34	84.365555	gay_men	86.89748	5.015399933	-5.350299835	-1.204019928
3681	topico34	21.28797	emotional_infidelity	21.936127	5.014999866	-6.727300167	-2.030380154
29887	topico34	23.071453	cypriot	23.774466	5.014999866	-6.646900177	-1.98214016
18260	topico34	20.568136	physical_condition	21.289064	5.010499954	-6.761700153	-2.05282011
34727	topico34	14.9800415	womena_activism	15.533591	5.008699894	-7.078800201	-2.243800163
34497	topico34	14.853406	sexual_minority_status	15.407376	5.008399963	-7.087200165	-2.248960114
949	topico34	365.90363	computer	380.10214	5.006899834	-3.883100033	-0.327100086
21951	topico34	13.419927	convenience_sampl	13.975315	5.004399776	-7.188700199	-2.311460209
30839	topico34	15.557642	nursing_profession	16.20845	5.004000187	-7.04090023	-2.222940063
10281	topico34	267.47156	nurse	279.4764	5.001100063	-4.196499825	-0.517459869
28109	topico34	14.457164	hierarchical_multiple_regression	15.160073	4.997499943	-7.114299774	-2.269579887
4192	topico34	59.237785	gra	62.62908	4.989299774	-5.70389986	-1.426620007
32944	topico34	13.119029	effect_model	13.972824	4.981900215	-7.211400032	-2.334079933
11787	topico34	22.446806	use_computer	23.910217	4.981800079	-6.674300194	-2.011860085
13999	topico34	42.304802	computer_use	45.11698	4.98059988	-6.040599823	-1.632119942
28505	topico34	20.941978	sds	22.372534	4.978899956	-6.743700027	-2.054660034
7489	topico34	25.133139	hamilton	27.120419	4.968900204	-6.561299801	-1.949219799
34099	topico34	14.535816	guinea	15.80561	4.961200237	-7.10890007	-2.280859947
20268	topico34	64.48846	pet	70.70206	4.953000069	-5.618999958	-1.390199947
562	topico34	464.35452	gay_man	566.38226	4.846399784	-3.644799948	-0.248320055
3693	topico34	113.93347	jealousy	136.01628	4.867800236	-5.049900055	-1.082819939
11061	topico34	81.97125	lesbian_woman	96.724335	4.879499912	-5.379099846	-1.275659943
2306	topico34	269.35147	anger	363.4594	4.745299816	-4.189499855	-0.615579987
2925	topico34	445.06595	exercise	753.16345	4.518899918	-3.687200069	-0.404760075
11937	topico34	52.002197	sti	64.08471	4.836100101	-5.834199905	-1.566079903
5966	topico34	56.578407	lab	73.11215	4.788599968	-5.749800205	-1.534440136
1566	topico34	288.66864	profession	613.0001	4.291900158	-4.120200157	-0.755360031
2190	topico34	159.49721	elderly	299.71014	4.414199829	-4.713399887	-1.062360001
23480	topico34	31.309502	rasch	38.007626	4.851099968	-6.341499805	-1.864459896
8750	topico34	90.377045	heterosexual_man	174.68126	4.386000156	-5.281499863	-1.414499855
6251	topico34	154.96149	university_student	501.74167	3.870100021	-4.742300034	-1.297340012
12033	topico34	49.97925	romania	86.30368	4.498700142	-5.873899937	-1.724859905
649	topico34	177.48967	young_woman	755.3559	3.596699953	-4.606599808	-1.325279903
11432	topico34	45.53015	persian	74.14499	4.557300091	-5.967100143	-1.75734005
6537	topico34	37.21747	limb	59.430714	4.577000141	-6.168700218	-1.870420074
3236	topico34	86.91663	anxiety	895.9004	2.712100029	-5.320499897	-2.107459927
4784	topico34	45.443798	taiwanese	121.7495	4.059500217	-5.968999863	-1.957599831
320	topico34	104.40619	relationship	4488.32	1.284100056	-5.137199879	-2.568679905
2591	topico34	72.47526	professional	1390.5345	2.090800047	-5.502200127	-2.465000057
7646	topico34	65.72226	barrier	853.4831	2.481100082	-5.599999905	-2.36755991
624	topico34	52.742947	ambiguity	280.62274	3.373399973	-5.820000172	-2.142640114
2046	topico34	58.903656	training	964.7087	2.24909997	-5.709599972	-2.526119995
54	topico34	54.455517	value	2819.0903	1.098199964	-5.788099766	-3.033579874
9394	topico35	279.56943	latina	282.01675	5.136300087	-4.052199841	-0.37679987
30982	topico35	42.942314	carceral	43.653446	5.128600121	-5.925600052	-1.503919983
2362	topico35	97.76265	asexual	99.48401	5.127600193	-5.102900028	-1.01069994
33857	topico35	27.28144	mommy	27.85672	5.124199867	-6.379199982	-1.777840042
23231	topico35	22.255192	perceptions_discrimination	22.816204	5.120100021	-6.582900047	-1.90170002
31679	topico35	22.87088	calibration	23.464632	5.119400024	-6.555600166	-1.88560009
34679	topico35	20.567545	countries_high	21.12113	5.118500233	-6.661699772	-1.94961977
26177	topico35	24.066526	renovation	24.762823	5.116499901	-6.504600048	-1.856160069
7749	topico35	29.181528	venezuela	30.076885	5.114799976	-6.311900139	-1.741220093
22700	topico35	18.853584	poverty_inequality	19.449812	5.113900185	-6.748700142	-2.003660011
2442	topico35	25.842077	career_family	26.72002	5.111599922	-6.433400154	-1.815400124
32236	topico35	43.53504	asexuality	45.029884	5.111299992	-5.911900043	-1.502620029
27974	topico35	12.487341	rural_social	13.111873	5.096199989	-7.160699844	-2.257939911
34274	topico35	19.332424	fielda	20.369894	5.09280014	-6.723599911	-1.99703989
10167	topico35	117.58116	rwanda	125.99631	5.075900078	-4.918300152	-0.92062006
33733	topico35	13.453643	transformative_power	14.674732	5.058199883	-7.086200237	-2.228440189
2450	topico35	15.191658	humanities_social_science	16.59754	5.056499958	-6.964700222	-2.15622015
31999	topico35	18.277939	forerunner	20.131832	5.048399925	-6.779699802	-2.048459911
13601	topico35	24.510914	parker	27.154696	5.042600155	-6.486299992	-1.874739933
16902	topico35	10.800189	cardiology	11.972317	5.041999817	-7.305900097	-2.366740131
24898	topico35	11.241062	levels_government	12.477205	5.040699959	-7.265900135	-2.343260098
24516	topico35	13.55798	equality_initiatif	15.0902815	5.038000107	-7.078499794	-2.231899834
34513	topico35	13.714473	commenter	15.321401	5.034200191	-7.066999912	-2.226519871
30859	topico35	17.538055	marco	19.630741	5.032299995	-6.821100235	-2.079740143
8784	topico35	22.112562	black_adolescent	24.893223	5.026599884	-6.589300156	-1.94294014
27389	topico35	8.9862	ethical_legal	10.1698265	5.021299839	-7.489699841	-2.485299969
27438	topico35	13.443423	gaps_literature	15.233245	5.019999981	-7.086900234	-2.244140148
19488	topico35	10.029302	gender_differences_emerge	11.455727	5.01210022	-7.379899979	-2.423099899
26363	topico35	12.621016	political_mobilization	14.425868	5.011400223	-7.150100231	-2.28550005
31972	topico35	8.591606	women_poverty	9.893581	5.003900051	-7.534599781	-2.519199848
7756	topico35	132.72328	budget	154.93898	4.990300179	-4.797200203	-0.88220005
11673	topico35	28.867325	transvestite	33.309258	5.001900196	-6.322700024	-1.792859936
5431	topico35	569.9423	poverty	698.40533	4.941800117	-3.339900017	-0.027219963
6085	topico35	38.426693	payoff	45.423317	4.977799892	-6.036699772	-1.630899906
11735	topico35	49.22918	social_skill	61.998264	4.914400101	-5.788899899	-1.507579899
16168	topico35	22.931227	extracurricular	27.544245	4.961699963	-6.552899837	-1.947059917
8186	topico35	45.439014	sexa	59.44923	4.876299858	-5.869100094	-1.570940113
3572	topico35	283.6682	graduate	467.15314	4.64620018	-4.03760004	-0.564079952
11926	topico35	36.3986	gender_poverty	47.46812	4.879499912	-6.090899944	-1.702740002
3362	topico35	40.886414	gender_policy	56.50687	4.821499825	-5.974599838	-1.656159973
24681	topico35	46.94557	political_science	74.62447	4.681600094	-5.836400032	-1.629199982
6456	topico35	120.447464	low_income	260.72412	4.372799873	-4.894199848	-1.18739996
9327	topico35	42.812653	single_mother	73.13961	4.609499931	-5.928599834	-1.713359928
1425	topico35	41.387928	purity	72.638405	4.582499981	-5.96239996	-1.744439983
9125	topico35	38.895817	sp	66.88792	4.602900028	-6.024499893	-1.773539925
151	topico35	47.40581	graduation	97.553246	4.423399925	-5.826700211	-1.726660156
6225	topico35	59.323433	deprivation	155.36763	4.182199955	-5.602399826	-1.688559914
2162	topico35	125.292885	plan	744.48083	3.362999916	-4.854800224	-1.567680168
31520	topico35	31.939205	blogger	53.33485	4.6322999	-6.221600056	-1.880040073
10185	topico35	54.063313	expenditure	180.91977	3.937099934	-5.695300102	-1.842340088
25139	topico35	28.5576	progress_gender	42.814682	4.740099907	-6.333499908	-1.904059982
13123	topico35	33.803265	default	78.93793	4.296899796	-6.164899826	-1.980179977
11829	topico35	35.498184	curricular	106.60811	4.045400143	-6.11590004	-2.051379967
1252	topico35	54.01825	course	1208.0942	2.03760004	-5.696100235	-2.602620125
4298	topico35	33.810688	neutrality	102.71645	4.033800125	-6.164700031	-2.085299969
2737	topico35	46.332375	progress	680.3724	2.458199978	-5.849599838	-2.526479912
216	topico35	49.14927	way	3941.265	0.760599971	-5.790599823	-3.170119905
3279	topico35	42.816242	document	1190.9188	1.819499969	-5.928500175	-2.829300117
131	topico35	45.845425	practice	4376.8564	0.586199999	-5.860199928	-3.281639957
3205	topico35	42.72119	program	2354.5928	1.135599971	-5.930699825	-3.104179907
1765	topico35	36.510536	chance	276.7925	3.119400024	-6.087800026	-2.404920006
1553	topico35	39.60936	conduct	1912.7368	1.267799973	-6.006400108	-3.096720076
2145	topico35	38.502777	city	1359.336	1.58099997	-6.034699917	-2.988419962
1060	topico35	38.177788	policy	2779.0535	0.8574	-6.043200016	-3.28296001
33293	topico36	41.7002	grandfather	42.33459	5.166800022	-5.91809988	-1.484139919
26041	topico36	58.200626	grandchild	59.093224	5.166699886	-5.584700108	-1.28414011
32823	topico36	35.486637	placental	36.087177	5.165100098	-6.079400063	-1.581599998
31787	topico36	39.15356	gut	39.84031	5.164500237	-5.981100082	-1.522859955
31112	topico36	27.735212	femininitya	28.288786	5.162099838	-6.325900078	-1.730700111
22243	topico36	98.54628	grandmother	100.80031	5.15929985	-5.058100224	-0.971140194
17209	topico36	246.3351	gbv	254.49698	5.149300098	-4.141900063	-0.425419998
26509	topico36	17.463762	social_sciences_humanitie	18.06171	5.148200035	-6.788499832	-2.013819885
31583	topico36	17.458914	lgbtq_individual	18.061152	5.147999763	-6.788700104	-2.014020157
33125	topico36	69.93584	queer_lgbtq	72.6097	5.14440012	-5.401000023	-1.182839966
31587	topico36	15.508354	support_lgbtq	16.113863	5.143599987	-6.90719986	-2.086879921
14128	topico36	108.18062	grandparent	112.652725	5.14139986	-4.964799881	-0.922319984
19448	topico36	69.84991	gossip	73.84838	5.126200199	-5.402200222	-1.190840054
28844	topico36	59.438076	transwomen	63.15229	5.12130022	-5.563700199	-1.289700031
13092	topico36	38.60587	state_anxiety	41.233826	5.116000175	-5.995200157	-1.550720024
1670	topico36	81.27542	marital_quality	87.333046	5.110000134	-5.250699997	-1.106419945
29360	topico36	75.80218	fetal	82.10016	5.102099895	-5.320499897	-1.15145998
32211	topico36	15.269969	means_gender	16.659643	5.094799995	-6.922699928	-2.115699959
18892	topico36	30.757357	screening_tool	33.590473	5.093800068	-6.222499847	-1.695979881
29771	topico36	20.423285	third_wave	22.899189	5.067399979	-6.631899834	-1.952179909
26372	topico36	19.617184	gordon	22.010437	5.066800117	-6.672200203	-1.976600075
3032	topico36	15.460922	skills_knowledge	17.469425	5.059700012	-6.910299778	-2.122299862
17206	topico36	12.110845	based_violence_gbv	13.808521	5.050700188	-7.154500008	-2.27241993
28860	topico36	10.301411	work_associat	11.760587	5.049399853	-7.316299915	-2.370020008
24994	topico36	11.989537	kindergarten_grade	13.693142	5.048999786	-7.164599895	-2.279160023
16255	topico36	79.77071	cannabis_use	91.33059	5.046500206	-5.26940012	-1.143039989
7159	topico36	26.555063	illicit	30.533707	5.042300224	-6.369400024	-1.804719925
4587	topico36	23.744654	childhood_adulthood	27.414953	5.038099766	-6.481200218	-1.873480225
34450	topico36	13.734247	sense_experience	16.035158	5.02699995	-7.028699875	-2.206419945
31241	topico36	15.727233	emergency_contraception	18.536654	5.017499924	-6.893199921	-2.128919983
19063	topico36	57.00786	fetus	67.54097	5.012300014	-5.605400085	-1.358320045
21808	topico36	35.46335	anthology	41.986515	5.013000011	-6.08010006	-1.642860031
25890	topico36	36.53181	si	43.77228	5.001100063	-6.05039978	-1.629799843
3983	topico36	47.040455	mixture	57.926826	4.973700047	-5.797599792	-1.489079857
12692	topico36	38.39706	wash	47.345844	4.972400188	-6.000599861	-1.611399841
845	topico36	187.52711	new_zealand	279.11154	4.784200191	-4.414700031	-0.735139942
15077	topico36	42.524162	politeness	55.019478	4.924300194	-5.898499966	-1.569379902
14557	topico36	67.962616	heal	96.96055	4.826499939	-5.429599762	-1.327159882
29728	topico36	169.76344	lgbtq	322.83395	4.53910017	-4.514200211	-0.892880058
11131	topico36	64.10818	healing	97.01649	4.76760006	-5.487999916	-1.385759926
7399	topico36	60.455486	egalitarianism	138.28418	4.354499817	-5.546700001	-1.586220074
302	topico36	47.09964	stereotypic	106.086174	4.369900227	-5.796299934	-1.72981987
835	topico36	72.88558	geography	510.406	3.235599995	-5.359700203	-1.921580124
99	topico36	65.5283	property	427.48138	3.306400061	-5.466100216	-1.957100105
8878	topico36	68.99887	childhood	555.1358	3.096800089	-5.414500237	-2.009980106
400	topico36	70.506714	fear	790.5547	2.764800072	-5.39289999	-2.129819965
1487	topico36	49.503796	stressor	376.8329	3.152100086	-5.746500015	-2.187059975
2818	topico36	46.09272	growth	777.73096	2.356100082	-5.817900181	-2.548300076
2509	topico36	46.507187	story	1414.8915	1.766700029	-5.809000015	-2.778719997
485	topico36	45.019062	identify	3112.8503	0.94569999	-5.841499805	-3.126619887
27	topico36	40.400402	home	1156.4702	1.827600002	-5.949800014	-2.838840008
851	topico36	40.814976	reveal	3277.5315	0.79610002	-5.939499855	-3.245259905
23079	topico37	56.03071	convergent_validity	56.65491	4.222899914	-6.570499897	-2.253139973
15367	topico37	141.83795	psychometric_propertie	143.61967	4.22149992	-5.641799927	-1.696479988
28263	topico37	37.05436	wivesa	37.60759	4.219200134	-6.984099865	-2.502779865
18376	topico37	42.914352	factorial_structure	43.577133	4.218699932	-6.837200165	-2.414840126
12462	topico37	82.10076	internal_consistency	83.4006	4.218299866	-6.188499928	-2.02578001
10869	topico37	34.593536	bema	35.264843	4.214799881	-7.052800179	-2.545760155
19876	topico37	49.669964	invariant_gender	50.716183	4.213200092	-6.690999985	-2.329319954
3504	topico37	32.326073	reliable_valid	33.10372	4.210299969	-7.120600224	-2.588240147
25636	topico37	21.630526	short_version	22.19106	4.208399773	-7.522299767	-2.830019951
33646	topico37	18.875439	muslim_womena	19.428669	4.20510006	-7.658599854	-2.913119888
22844	topico37	19.959894	creative_think	20.563522	4.204199791	-7.602700233	-2.879940224
33798	topico37	17.360529	panel_regression	17.91376	4.202700138	-7.742199898	-2.964239883
17794	topico37	38.542774	measurement_equivalence	39.82385	4.201300144	-6.944699764	-2.486299801
23606	topico37	16.938074	italian_version	17.512465	4.200699806	-7.766900063	-2.979860115
23372	topico37	15.571913	criterion_validity	16.131533	4.198699951	-7.850999832	-3.031119919
10694	topico37	72.119965	reliability_validity	75.06702	4.193999767	-6.318099976	-2.113260078
12481	topico37	80.00764	subscal	83.81973	4.1875	-6.214300156	-2.053580093
4147	topico37	178.81427	factor_structure	187.5758	4.186200142	-5.410099983	-1.571579933
31624	topico37	18.390385	content_validity	19.303928	4.185500145	-7.684599876	-2.936559868
32627	topico37	17.313337	scale_development	18.185942	4.184899807	-7.744999886	-2.973040009
28697	topico37	51.062317	validity_reliability	53.73836	4.182899952	-6.663400173	-2.324880123
16234	topico37	41.290302	cronbach_alpha	43.67047	4.177999973	-6.875800133	-2.45428009
29942	topico37	35.91783	confirmatory_factor_cfa	38.16457	4.173399925	-7.015200138	-2.539760113
27196	topico37	31.85857	swl	33.85223	4.173299789	-7.135099888	-2.611740017
20204	topico37	107.478546	pisa	114.339424	4.172100067	-5.919099808	-1.882619858
29544	topico37	17.038202	efficacy_scale	18.159767	4.170300007	-7.761000156	-2.988480091
17790	topico37	21.062654	factorial_validity	22.459753	4.169799805	-7.548900127	-2.861420155
28731	topico37	22.027742	turkish_version	23.516415	4.168600082	-7.504099846	-2.835019875
27677	topico37	13.363138	national_assessment	14.319859	4.164899826	-8.003899574	-3.136379814
29791	topico37	18.067572	item_response_irt	19.408627	4.162399769	-7.702300072	-2.956420135
1598	topico37	201.58202	reliability	216.68787	4.161799908	-5.290200233	-1.509400177
1477	topico37	1119.6034	item	1245.2158	4.127699852	-3.575700045	-0.494340086
20060	topico37	37.177853	differential_item_function	40.201397	4.155799866	-6.980700016	-2.526100063
3409	topico37	336.46744	subscale	399.34647	4.062699795	-4.777900219	-1.241660213
4146	topico37	65.09973	factor_model	72.33133	4.12869978	-6.420499802	-2.200819969
15959	topico37	91.86298	psychometric	103.578224	4.113999844	-6.076099873	-2.000059986
15540	topico37	46.52578	teacher_gender	51.257298	4.137199879	-6.756400108	-2.398960114
453	topico37	1456.9298	scale	2011.0106	3.91170001	-3.312400103	-0.422760057
29203	topico37	59.510567	exploratory_factor	67.14914	4.113299847	-6.510300159	-2.260860157
5190	topico37	105.16888	interviewer	124.101906	4.068500042	-5.940899849	-1.937139893
